C,kernel,degree,gamma,coef0,shrinking,probability,tol,cache_size,class_weight,verbose,max_iter,decision_function_shape,break_ties,random_state,score,AOD,TPR,FPR,counter,timer,write_file
2.8020487241085625,linear,6,scale,5.694737901498415,False,True,0.7818051683327858,268.69868561905764,balanced,0,955,ovr,False,2019,0.6441469106989314,0.026182183947587805,0.02196993887419031,0.030394429020985297,0,2.1282827854156494,"./updated_trained_models/svm_census_8_2.8020487241085625_linear_6_scale_5.694737901498415_False_True_0.7818051683327858_268.69868561905764_balanced_0_955_955_ovr_False_2019.pkl"
2.455335736385777,linear,7,auto,5.88213413093845,False,True,0.25674075058514173,216.34478284219347,balanced,0,977,ovo,False,2019,0.7129345289276502,0.00999979552456142,0.007036310555606242,0.012963280493516596,1,4.134238243103027,"./updated_trained_models/svm_census_8_2.455335736385777_linear_7_auto_5.88213413093845_False_True_0.25674075058514173_216.34478284219347_balanced_0_977_977_ovo_False_2019.pkl"
0.0005944318107026344,linear,2,auto,4.362727652901944,True,True,0.27844711380045656,248.40225638916147,balanced,0,969,ovo,False,2019,0.28866232649551654,0.012111530230339507,0.006483213210473404,0.01773984725020561,2,9.549646854400635,"./updated_trained_models/svm_census_8_0.0005944318107026344_linear_2_auto_4.362727652901944_True_True_0.27844711380045656_248.40225638916147_balanced_0_969_969_ovo_False_2019.pkl"
