C,kernel,degree,gamma,coef0,shrinking,probability,tol,cache_size,class_weight,verbose,max_iter,decision_function_shape,break_ties,random_state,score,AOD,TPR,FPR,counter,timer,write_file
4.095055553459582,linear,10,scale,5.912251424754711,False,True,0.5409397753137253,229.27411725755096,balanced,0,1022,ovr,False,2019,0.7222699914015477,0.006332030910721084,0.0068749685083893675,0.005789093313052801,0,2.2488632202148438,"./updated_trained_models/svm_census_9_4.095055553459582_linear_10_scale_5.912251424754711_False_True_0.5409397753137253_229.27411725755096_balanced_0_1022_1022_ovr_False_2019.pkl"
1.254855099496782,linear,7,scale,1.6881820917869064,False,True,0.24863314427874655,234.46908960161022,balanced,0,971,ovr,True,2019,0.7131801989927528,0.035583090197886816,0.05076727559778075,0.02039890479799289,1,4.461296319961548,"./updated_trained_models/svm_census_9_1.254855099496782_linear_7_scale_1.6881820917869064_False_True_0.24863314427874655_234.46908960161022_balanced_0_971_971_ovr_True_2019.pkl"
1.254855099496782,linear,7,scale,1.6881820917869064,False,True,0.24863314427874655,234.46908960161022,balanced,0,971,ovr,True,2019,0.7131801989927528,0.035583090197886816,0.05076727559778075,0.02039890479799289,2,6.665923833847046,"./updated_trained_models/svm_census_9_1.254855099496782_linear_7_scale_1.6881820917869064_False_True_0.24863314427874655_234.46908960161022_balanced_0_971_971_ovr_True_2019.pkl"
